鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
南屯區,房地(土地+建物)+車位,臺中市南屯區黎明路二段421~450號,12.93,住,,,1081217,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840919,136.18,3,2,2,有,有,8500000,62417,坡道機械,0.0,800000,,RPWOMLRJKHPFFCB68CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大業路541~570號,17.71,住,,,1090108,土地1建物1車位2,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871113,228.13,4,2,2,有,有,16560000,72590,坡道平面,34.71,0,,RPPQMLRJKHPFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區工業區一路91~120號,12.24,住,,,1081213,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830614,127.31,3,2,2,有,有,6880000,54041,坡道平面,0.0,1200000,,RPUOMLLKKHPFFCB97CA
潭子區,房地(土地+建物)+車位,臺中市潭子區中山路一段121~150號,11.16,住,,,1081220,土地1建物2車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821111,109.75,3,2,1,有,有,5000000,45554,坡道機械,0.0,0,,RPPNMLRJKHPFFHB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區弘孝路61~90號,18.46,住,,,1081221,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910128,181.89,3,2,2,有,有,16000000,87965,坡道平面,27.73,0,,RPSNMLKLKHPFFCB67CA
南屯區,房地(土地+建物)+車位,臺中市南屯區永春東一路691~720號,29.44,住,,,1090105,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970627,265.82,4,2,2,有,有,21200000,86439,坡道平面,50.64,2600000,,RPOOMLKLKHPFFCB37CA
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路31~60號,14.51,住,,,1081226,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010926,155.04,3,2,2,有,有,9000000,58926,坡道平面,22.67,1200000,,RPPOMLKLKHPFFCB47CA
南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段511~540號,15.34,住,,,1081226,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950303,179.74,3,2,2,有,有,13850000,77056,坡道機械,13.25,0,,RPTQMLNKKHPFFCB28CA
西屯區,房地(土地+建物)+車位,臺中市西屯區惠中路一段121~150號,22.06,商,,,1081207,土地1建物1車位2,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960702,300.02,3,2,2,有,有,27500000,91661,坡道平面,37.4,0,,RPSNMLKKKHPFFCB57CA
西屯區,房地(土地+建物)+車位,臺中市西屯區惠中路一段121~150號,33.63,其他,,,1081123,土地1建物1車位2,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960702,373.24,3,2,3,有,有,27600000,73947,坡道平面,51.02,0,,RPPNMLQJKHPFFCB77CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路211~240號,11.87,住,,,1090104,土地1建物1車位1,八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031113,135.42000000000002,2,2,2,有,有,9010000,66534,坡道平面,40.26,0,,RPVNMLQJKHPFFCB38CA
北屯區,房地(土地+建物),臺中市北屯區東光路724巷1~30號,9.07,住,,,1081124,土地2建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830512,76.88,2,2,1,有,有,3860000,50208,,0.0,0,含增建或未登記建物。;,RPXSMLOLKHPFFBB98CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德五路146巷1~30號,27.67,住,,,1081230,土地1建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801207,206.89,4,2,2,有,有,10000000,48335,坡道平面,0.0,0,,RPROMLSKKHPFFBB28CA
北區,房地(土地+建物)+車位,臺中市北區興進路181~210號,16.08,住,,,1090101,土地1建物1車位2,十二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831013,206.31,4,2,2,有,有,11800000,57195,坡道機械,0.0,0,,RPOQMLSKKHPFFBB18CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路二段181~210號,22.58,住,,,1081230,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961231,204.93,4,2,2,有,有,15000000,73196,坡道平面,20.0,0,,RPQOMLRKKHPFFBB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區水景街121~150號,18.3,住,,,1081124,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031021,107.28999999999999,2,2,1,有,有,6050000,56389,坡道機械,17.91,0,,RPUOMLNKKHPFFBB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十六路271~300號,15.26,商,,,1081216,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030603,170.62,3,2,2,有,有,8900000,52163,坡道平面,30.97,0,,RPVSMLKKKHPFFBB28CA
南區,房地(土地+建物),臺中市南區忠明南路721~750號,11.85,住,,,1081221,土地1建物1車位0,六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831014,129.51,3,2,1,有,有,5920000,45711,,0.0,0,,RPPOMLPLKHPFFAB77CA
南區,房地(土地+建物),臺中市南區學府路181~210號,5.42,住,,,1081225,土地2建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831207,71.41,2,1,1,有,有,3350000,46912,,0.0,0,,RPTOMLNKKHPFFAB87CA
南區,房地(土地+建物)+車位,臺中市南區柳川東路一段91~120號,13.76,其他,,,1081101,土地1建物1車位1,十九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881012,170.25,3,2,2,有,有,11330000,68519,坡道機械,16.57,800000,含增建或未登記建物。,RPOPMLOKKHPFFAB57CA
西區,房地(土地+建物)+車位,臺中市西區三民路一段31~60號,8.68,住,,,1090117,土地2建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,108.65,3,2,2,有,有,5200000,47860,坡道機械,0.0,0,,RPTOMLMKKHPFFAB77CA
東區,房地(土地+建物)+車位,臺中市東區十甲巷30弄31~60號,27.5,住,,,1081221,土地2建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810508,152.7,3,2,2,有,有,6300000,41257,坡道平面,0.0,0,,RPSOMLKKKHPFFAB47CA
西區,房地(土地+建物),臺中市西區三民路一段31~60號,6.96,住,,,1081217,土地2建物1車位0,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,85.65,2,1,1,有,有,4400000,51372,,0.0,0,,RPRPMLKKKHPFFAB47CA
南區,房地(土地+建物),臺中市南區文心南路541~570號,13.05,住,,,1081219,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871015,123.53,3,2,2,有,有,6600000,53428,,0.0,0,,RPPPMLKLKHPFFAB37CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北三街1~30號,24.84,住,,,1081125,土地1建物1車位2,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010630,257.04,3,2,2,有,有,17500000,68083,坡道平面,67.44,0,,RPVOMLQJKHPFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區水景街121~150號,25.36,住,,,1081227,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031021,159.68,3,2,2,有,有,8900000,55736,坡道平面,0.0,0,,RPTOMLRJKHPFFBB28CA
北區,房地(土地+建物)+車位,臺中市北區漢口路三段61~90號,14.5,住,,,1081122,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881124,159.6,3,2,2,有,有,9500000,59524,坡道平面,20.27,0,,RPRNMLRJKHPFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區梅川東路四段91~120號,12.83,住,,,1081205,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840609,159.36,3,2,2,有,有,9000000,56476,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLNKKHPFFBB67CA
北屯區,房地(土地+建物)+車位,臺中市北屯區北屯路181~210號,12.21,商,,,1081228,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830208,130.22,4,2,2,有,有,6300000,48380,坡道機械,0.0,0,,RPXRMLMKKHPFFBB58CA
北區,房地(土地+建物),臺中市北區中清路一段61~90號,2.6,商,,,1090104,土地2建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850601,32.63,1,1,1,有,有,1900000,58229,,0.0,0,,RPVOMLSKKHPFFBB68CA
南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段601~630號,12.85,住,,,1081113,土地1建物1車位1,九層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860715,179.69,3,2,2,有,有,12080000,67227,坡道平面,23.51,0,,RPQPMLKKKHPFFCB57CA
西屯區,房地(土地+建物)+車位,臺中市西屯區東興路三段301~330號,17.01,住,,,1090103,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830707,159.32,4,2,2,有,有,11560000,72558,坡道平面,0.0,1500000,含增建或未登記建物。,RPPOMLNKKHPFFCB67CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海路二段601~630號,37.61,住,,,1081005,土地1建物1車位2,二十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020808,320.0,4,2,3,有,有,30880000,96500,坡道平面,52.28,0,,RPRQMLPKKHPFFCB28CA
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路31~60號,14.51,住,,,1081231,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010926,155.04,3,2,2,有,有,9450000,60952,坡道平面,22.67,0,,RPRSMLQLKHPFFCB68CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路211~240號,12.17,住,,,1090108,土地1建物1車位2,十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031113,137.32999999999998,2,2,2,有,有,8650000,62987,坡道機械,40.42,0,,RPPQMLRLKHPFFCB38CA
潭子區,房地(土地+建物),臺中市潭子區榮興街1~30號,17.84,住,,,1081212,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840524,117.85,3,2,2,有,有,6760000,57361,,0.0,0,,RPVNMLQLKHPFFHB09CA
西屯區,房地(土地+建物)+車位,臺中市西屯區惠來路三段181~210號,19.32,住,,,1081205,土地1建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951219,222.69,3,2,2,有,有,17300000,77660,坡道平面,46.28,3600000,含增建或未登記建物。,RPPNMLMLKHPFFCB57CA
南屯區,房地(土地+建物)+車位,臺中市南屯區豐富路181~210號,32.36,商,,,1081220,土地1建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980330,317.71000000000004,4,2,2,有,有,23000000,72393,坡道平面,59.18,0,,RPVPMLLKKHPFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區上石路181巷1~30號,18.64,商,,,1081223,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961012,198.46,3,2,2,有,有,15880000,80016,坡道平面,26.49,0,,RPSPMLKKKHPFFCB77CA
南屯區,房地(土地+建物)+車位,臺中市南屯區黎明路二段421~450號,13.6,住,,,1081221,土地1建物2車位1,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840919,143.07,3,2,2,有,有,8050000,56266,坡道平面,0.0,0,,RPTNMLKKKHPFFCB67CA
西屯區,房地(土地+建物)+車位,臺中市西屯區華美西街二段211~240號,13.93,住,,,1081230,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851029,137.74,3,2,2,有,有,7700000,55902,坡道機械,11.59,0,,RPUQMLRJKHPFFCB68CA
西屯區,房地(土地+建物)+車位,臺中市西屯區工業區一路61~90號,18.32,住,,,1090106,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981106,181.53,3,2,2,有,有,12800000,75337,坡道平面,24.9,1000000,,RPQNMLSJKHPFFCB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西安街277巷1~30號,28.32,住,,,1081221,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840418,185.36,5,0,5,有,有,10050000,54219,坡道機械,0.0,0,,RPPPMLRJKHPFFCB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區瀋陽路二段151~180號,11.42,住,,,1081220,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961231,113.47,2,2,1,有,有,8660000,76320,坡道平面,20.0,0,,RPQNMLTKKHPFFBB18CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德十五路1~30號,20.58,商,,,1081129,土地1建物1車位2,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020716,228.47000000000003,4,2,2,有,有,14080000,61627,坡道平面,34.35,0,,RPPPMLRKKHPFFBB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區河北三街31~60號,20.71,商,,,1081221,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020416,192.82999999999998,3,2,2,有,有,15300000,81212,坡道平面,19.2,1200000,,RPXPMLLKKHPFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德十一路31~60號,18.58,住,,,1081216,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950516,124.28,2,2,2,有,有,9500000,76440,坡道平面,0.0,0,,RPPPMLMKKHPFFBB57CA
北區,房地(土地+建物)+車位,臺中市北區太原路一段421~450號,13.77,住,,,1081220,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821027,137.35,3,2,2,有,有,7100000,51693,坡道機械,0.0,800000,,RPUNMLSJKHPFFBB38CA
南區,房地(土地+建物)+車位,臺中市南區五權南路601~630號,16.03,住,,,1081212,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811023,136.28,3,2,2,有,有,6420000,47109,坡道機械,10.43,0,,RPXOMLLKKHPFFAB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區山西路三段211~240號,24.19,住,,,1081204,土地1建物1車位1,二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031223,201.74,3,2,2,有,有,16500000,81788,坡道平面,23.19,0,,RPQSMLKKKHPFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段271~300號,9.74,住,,,1081211,土地1建物1車位1,六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,106.95,2,2,2,有,有,8000000,74801,坡道機械,13.62,0,,RPTPMLMKKHPFFBB97CA
北區,房地(土地+建物)+車位,臺中市北區太原一街1~30號,19.14,住,,,1090109,土地1建物2車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830623,186.77,4,2,2,有,有,10000000,53542,坡道平面,0.0,0,,RPQSMLMKKHPFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段271~300號,10.58,住,,,1081226,土地1建物1車位1,十六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,124.76,2,1,2,有,有,9100000,78950,坡道平面,27.23,1400000,,RPTPMLQLKHPFFBB48CA
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路31~60號,11.86,住,,,1081228,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021017,123.34,2,2,2,有,有,7700000,62429,坡道機械,12.34,0,,RPWPMLKKKHPFFCB18CA
南屯區,房地(土地+建物)+車位,臺中市南屯區東興路二段181~210號,34.9,住,,,1081227,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850210,362.04,5,2,4,有,有,19080000,52701,坡道平面,0.0,2200000,,RPUOMLSKKHPFFCB68CA
南屯區,房地(土地+建物),臺中市南屯區河南路四段391~420號,15.52,住,,,1081223,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871008,149.22,3,2,2,有,有,9380000,62860,,0.0,0,,RPROMLOKKHPFFCB97CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路121~150號,7.11,住,,,1081224,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,81.07,2,2,1,有,有,6770000,83508,坡道機械,13.89,0,,RPOOMLSKKHPFFCB08CA
南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段481~510號,11.74,住,,,1081220,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0940117,137.6,3,2,2,有,有,10500000,76308,坡道平面,26.42,0,含增建或未登記建物。;,RPRRMLRLKHPFFCB68CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大業路151~180號,15.0,住,,,1081215,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800206,205.08,3,2,2,有,有,12880000,62805,坡道平面,0.0,0,含增建或未登記建物。;,RPPPMLQLKHPFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區永福路121~150號,8.0,住,,,1090118,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850527,84.91,2,2,2,有,有,4700000,55353,升降機械,13.27,0,,RPOOMLNJLHPFFCB57CA
南屯區,房地(土地+建物)+車位,臺中市南屯區黎明路二段421~450號,15.82,住,,,1081209,土地1建物1車位1,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840919,166.45,3,2,2,有,有,9800000,58877,坡道機械,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTRMLPLKHPFFCB78DA
